Municipio,Classe_eta_capofamiglia,Genere_capofamiglia,Numero_componenti,Tipologia_familiare,Cittadinanza,Frq
8,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con almeno un figlio minorenne,Altri paesi,54
8,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Italia,66
8,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Italia,26
8,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Sri Lanka,1
8,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Cina,5
8,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Cina,11
8,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Filippine,5
8,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Filippine,6
8,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Egitto,2
8,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Ecuador,1
8,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Ecuador,1
8,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Perù,3
8,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Perù,3
8,Da 35 a 64 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Altri paesi,10
8,Da 35 a 64 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Altri paesi,2
8,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Italia,1157
8,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Italia,808
8,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Italia,192
8,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Sri Lanka,20
8,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Sri Lanka,13
8,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Sri Lanka,2
8,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Cina,67
8,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Cina,37
8,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Cina,25
8,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Filippine,47
8,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Filippine,27
8,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Filippine,15
8,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Egitto,2
8,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Egitto,4
8,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Egitto,6
8,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Ecuador,33
8,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Ecuador,25
8,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Ecuador,12
8,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Perù,53
8,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Perù,36
8,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Perù,13
8,Da 35 a 64 anni,Femmine,2,Monogenitore con almeno un figlio minorenne,Altri paesi,201
8,Da 35 a 64 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Altri paesi,122
8,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Altri paesi,46
8,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Italia,1399
8,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Italia,530
8,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Italia,91
8,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Sri Lanka,11
8,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Sri Lanka,4
8,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Sri Lanka,2
8,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Cina,42
8,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Cina,21
8,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Cina,10
8,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Filippine,41
8,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Filippine,19
8,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Filippine,12
8,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Egitto,1
8,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Egitto,2
8,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Egitto,4
8,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Ecuador,32
8,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Ecuador,17
8,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Ecuador,2
8,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Perù,34
8,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Perù,14
8,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Perù,6
8,Da 35 a 64 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Altri paesi,131
8,Da 35 a 64 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Altri paesi,42
8,Da 35 a 64 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Altri paesi,16
8,Da 35 a 64 anni,Femmine,2,Altre tipologie,Italia,267
8,Da 35 a 64 anni,Femmine,3,Altre tipologie,Italia,41
8,Da 35 a 64 anni,Femmine,4 e più,Altre tipologie,Italia,14
8,Da 35 a 64 anni,Femmine,2,Altre tipologie,Sri Lanka,8
8,Da 35 a 64 anni,Femmine,3,Altre tipologie,Sri Lanka,1
8,Da 35 a 64 anni,Femmine,2,Altre tipologie,Cina,24
8,Da 35 a 64 anni,Femmine,3,Altre tipologie,Cina,4
8,Da 35 a 64 anni,Femmine,4 e più,Altre tipologie,Cina,1
8,Da 35 a 64 anni,Femmine,2,Altre tipologie,Filippine,23
8,Da 35 a 64 anni,Femmine,3,Altre tipologie,Filippine,5
8,Da 35 a 64 anni,Femmine,4 e più,Altre tipologie,Filippine,2
8,Da 35 a 64 anni,Femmine,2,Altre tipologie,Ecuador,5
8,Da 35 a 64 anni,Femmine,4 e più,Altre tipologie,Ecuador,1
8,Da 35 a 64 anni,Femmine,2,Altre tipologie,Perù,14
8,Da 35 a 64 anni,Femmine,3,Altre tipologie,Perù,3
8,Da 35 a 64 anni,Femmine,2,Altre tipologie,Altri paesi,51
8,Da 35 a 64 anni,Femmine,3,Altre tipologie,Altri paesi,10
8,Da 35 a 64 anni,Femmine,4 e più,Altre tipologie,Altri paesi,2
8,Da 65 a 79 anni,Maschi,1,Single,Italia,2486
8,Da 65 a 79 anni,Maschi,1,Single,Sri Lanka,10
8,Da 65 a 79 anni,Maschi,1,Single,Cina,28
8,Da 65 a 79 anni,Maschi,1,Single,Filippine,29
8,Da 65 a 79 anni,Maschi,1,Single,Egitto,14
8,Da 65 a 79 anni,Maschi,1,Single,Ecuador,7
8,Da 65 a 79 anni,Maschi,1,Single,Perù,13
8,Da 65 a 79 anni,Maschi,1,Single,Altri paesi,76
8,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Italia,5061
8,Da 65 a 79 anni,Maschi,3,Coppia sposata senza figli,Italia,79
8,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata senza figli,Italia,6
8,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Sri Lanka,6
8,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Cina,16
8,Da 65 a 79 anni,Maschi,3,Coppia sposata senza figli,Cina,1
8,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Filippine,22
8,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata senza figli,Filippine,1
8,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Egitto,4
8,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Perù,5
8,Da 65 a 79 anni,Maschi,2,Coppia sposata senza figli,Altri paesi,26
8,Da 65 a 79 anni,Maschi,3,Coppia sposata senza figli,Altri paesi,1
8,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Italia,97
8,Da 65 a 79 anni,Maschi,3,Coppia convivente senza figli,Italia,3
8,Da 65 a 79 anni,Maschi,4 e più,Coppia convivente senza figli,Italia,2
8,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Sri Lanka,1
8,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Cina,9
8,Da 65 a 79 anni,Maschi,4 e più,Coppia convivente senza figli,Cina,1
8,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Filippine,2
8,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Egitto,1
8,Da 65 a 79 anni,Maschi,3,Coppia convivente senza figli,Egitto,1
8,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Ecuador,2
8,Da 65 a 79 anni,Maschi,3,Coppia convivente senza figli,Ecuador,1
8,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Perù,3
8,Da 65 a 79 anni,Maschi,3,Coppia convivente senza figli,Perù,1
8,Da 65 a 79 anni,Maschi,2,Coppia convivente senza figli,Altri paesi,11
8,Da 65 a 79 anni,Maschi,3,Coppia convivente senza figli,Altri paesi,1
8,Da 65 a 79 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Italia,28
8,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Italia,42
8,Da 65 a 79 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Filippine,1
8,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Filippine,2
8,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Egitto,2
8,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Perù,1
8,Da 65 a 79 anni,Maschi,3,Coppia sposata con almeno un figlio minorenne,Altri paesi,2
8,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Altri paesi,2
8,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Italia,1338
8,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Italia,378
8,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Sri Lanka,3
8,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Sri Lanka,3
8,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Cina,10
8,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Cina,12
8,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Filippine,9
8,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Filippine,7
8,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Egitto,2
8,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Egitto,8
8,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Perù,3
8,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Perù,2
8,Da 65 a 79 anni,Maschi,3,Coppia sposata con figli tutti maggiorenni,Altri paesi,5
8,Da 65 a 79 anni,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Altri paesi,10
8,Da 65 a 79 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Italia,2
8,Da 65 a 79 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Italia,3
8,Da 65 a 79 anni,Maschi,4 e più,Coppia convivente con almeno un figlio minorenne,Cina,1
8,Da 65 a 79 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Ecuador,1
8,Da 65 a 79 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Perù,1
8,Da 65 a 79 anni,Maschi,3,Coppia convivente con almeno un figlio minorenne,Altri paesi,1
8,Da 65 a 79 anni,Maschi,3,Coppia convivente con figli tutti maggiorenni,Italia,28
8,Da 65 a 79 anni,Maschi,4 e più,Coppia convivente con figli tutti maggiorenni,Italia,1
8,Da 65 a 79 anni,Maschi,4 e più,Coppia convivente con figli tutti maggiorenni,Sri Lanka,1
8,Da 65 a 79 anni,Maschi,4 e più,Coppia convivente con figli tutti maggiorenni,Cina,1
8,Da 65 a 79 anni,Maschi,4 e più,Coppia convivente con figli tutti maggiorenni,Filippine,1
8,Da 65 a 79 anni,Maschi,4 e più,Coppia convivente con figli tutti maggiorenni,Egitto,1
8,Da 65 a 79 anni,Maschi,3,Coppia convivente con figli tutti maggiorenni,Altri paesi,1
8,Da 65 a 79 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Italia,5
8,Da 65 a 79 anni,Maschi,3,Monogenitore con almeno un figlio minorenne,Italia,8
8,Da 65 a 79 anni,Maschi,4 e più,Monogenitore con almeno un figlio minorenne,Italia,7
8,Da 65 a 79 anni,Maschi,2,Monogenitore con almeno un figlio minorenne,Altri paesi,1
8,Da 65 a 79 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Italia,242
8,Da 65 a 79 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Italia,55
8,Da 65 a 79 anni,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Italia,19
8,Da 65 a 79 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Sri Lanka,1
8,Da 65 a 79 anni,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Sri Lanka,2
8,Da 65 a 79 anni,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Cina,1
8,Da 65 a 79 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Filippine,1
8,Da 65 a 79 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Filippine,1
8,Da 65 a 79 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Egitto,2
8,Da 65 a 79 anni,Maschi,2,Monogenitore con figli tutti maggiorenni,Altri paesi,1
8,Da 65 a 79 anni,Maschi,3,Monogenitore con figli tutti maggiorenni,Altri paesi,3
8,Da 65 a 79 anni,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Altri paesi,1
8,Da 65 a 79 anni,Maschi,2,Altre tipologie,Italia,94
8,Da 65 a 79 anni,Maschi,3,Altre tipologie,Italia,7
8,Da 65 a 79 anni,Maschi,4 e più,Altre tipologie,Italia,4
8,Da 65 a 79 anni,Maschi,2,Altre tipologie,Altri paesi,2
8,Da 65 a 79 anni,Femmine,1,Single,Italia,5114
8,Da 65 a 79 anni,Femmine,1,Single,Sri Lanka,31
8,Da 65 a 79 anni,Femmine,1,Single,Cina,27
8,Da 65 a 79 anni,Femmine,1,Single,Filippine,90
8,Da 65 a 79 anni,Femmine,1,Single,Egitto,2
8,Da 65 a 79 anni,Femmine,1,Single,Ecuador,24
8,Da 65 a 79 anni,Femmine,1,Single,Perù,37
8,Da 65 a 79 anni,Femmine,1,Single,Altri paesi,285
8,Da 65 a 79 anni,Femmine,2,Coppia sposata senza figli,Italia,417
8,Da 65 a 79 anni,Femmine,3,Coppia sposata senza figli,Italia,5
8,Da 65 a 79 anni,Femmine,2,Coppia sposata senza figli,Sri Lanka,1
8,Da 65 a 79 anni,Femmine,2,Coppia sposata senza figli,Cina,5
8,Da 65 a 79 anni,Femmine,4 e più,Coppia sposata senza figli,Cina,1
8,Da 65 a 79 anni,Femmine,2,Coppia sposata senza figli,Filippine,7
8,Da 65 a 79 anni,Femmine,3,Coppia sposata senza figli,Filippine,1
8,Da 65 a 79 anni,Femmine,4 e più,Coppia sposata senza figli,Filippine,2
8,Da 65 a 79 anni,Femmine,2,Coppia sposata senza figli,Ecuador,1
8,Da 65 a 79 anni,Femmine,2,Coppia sposata senza figli,Perù,3
8,Da 65 a 79 anni,Femmine,2,Coppia sposata senza figli,Altri paesi,7
8,Da 65 a 79 anni,Femmine,3,Coppia sposata senza figli,Altri paesi,1
8,Da 65 a 79 anni,Femmine,2,Coppia convivente senza figli,Italia,55
8,Da 65 a 79 anni,Femmine,3,Coppia convivente senza figli,Italia,1
8,Da 65 a 79 anni,Femmine,4 e più,Coppia convivente senza figli,Italia,1
8,Da 65 a 79 anni,Femmine,2,Coppia convivente senza figli,Sri Lanka,1
8,Da 65 a 79 anni,Femmine,2,Coppia convivente senza figli,Cina,1
8,Da 65 a 79 anni,Femmine,2,Coppia convivente senza figli,Filippine,1
8,Da 65 a 79 anni,Femmine,2,Coppia convivente senza figli,Ecuador,1
8,Da 65 a 79 anni,Femmine,2,Coppia convivente senza figli,Altri paesi,4
8,Da 65 a 79 anni,Femmine,3,Coppia convivente senza figli,Altri paesi,1
8,Da 65 a 79 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Italia,2
8,Da 65 a 79 anni,Femmine,4 e più,Coppia sposata con almeno un figlio minorenne,Filippine,2
8,Da 65 a 79 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Italia,81
8,Da 65 a 79 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Italia,18
8,Da 65 a 79 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Sri Lanka,1
8,Da 65 a 79 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Cina,1
8,Da 65 a 79 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Filippine,2
8,Da 65 a 79 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Filippine,2
8,Da 65 a 79 anni,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Perù,1
8,Da 65 a 79 anni,Femmine,3,Coppia sposata con figli tutti maggiorenni,Altri paesi,1
8,Da 65 a 79 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Italia,6
8,Da 65 a 79 anni,Femmine,4 e più,Coppia convivente con figli tutti maggiorenni,Italia,1
8,Da 65 a 79 anni,Femmine,3,Coppia convivente con figli tutti maggiorenni,Filippine,1
8,Da 65 a 79 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Italia,4
8,Da 65 a 79 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Italia,6
8,Da 65 a 79 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Filippine,1
8,Da 65 a 79 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Filippine,4
8,Da 65 a 79 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Perù,1
8,Da 65 a 79 anni,Femmine,3,Monogenitore con almeno un figlio minorenne,Altri paesi,1
8,Da 65 a 79 anni,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Altri paesi,1
8,Da 65 a 79 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Italia,938
8,Da 65 a 79 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Italia,176
8,Da 65 a 79 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Italia,66
8,Da 65 a 79 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Sri Lanka,2
8,Da 65 a 79 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Cina,1
8,Da 65 a 79 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Cina,2
8,Da 65 a 79 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Filippine,8
8,Da 65 a 79 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Filippine,2
8,Da 65 a 79 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Filippine,5
8,Da 65 a 79 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Egitto,1
8,Da 65 a 79 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Perù,2
8,Da 65 a 79 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Perù,1
8,Da 65 a 79 anni,Femmine,2,Monogenitore con figli tutti maggiorenni,Altri paesi,9
8,Da 65 a 79 anni,Femmine,3,Monogenitore con figli tutti maggiorenni,Altri paesi,1
8,Da 65 a 79 anni,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Altri paesi,2
8,Da 65 a 79 anni,Femmine,2,Altre tipologie,Italia,134
8,Da 65 a 79 anni,Femmine,3,Altre tipologie,Italia,6
8,Da 65 a 79 anni,Femmine,4 e più,Altre tipologie,Italia,5
8,Da 65 a 79 anni,Femmine,2,Altre tipologie,Cina,2
8,Da 65 a 79 anni,Femmine,2,Altre tipologie,Filippine,8
8,Da 65 a 79 anni,Femmine,3,Altre tipologie,Filippine,2
8,Da 65 a 79 anni,Femmine,2,Altre tipologie,Ecuador,1
8,Da 65 a 79 anni,Femmine,2,Altre tipologie,Altri paesi,4
8,Da 65 a 79 anni,Femmine,3,Altre tipologie,Altri paesi,1
8,Da 65 a 79 anni,Femmine,4 e più,Altre tipologie,Altri paesi,1
8,80 anni e più,Maschi,1,Single,Italia,2163
8,80 anni e più,Maschi,1,Single,Perù,1
8,80 anni e più,Maschi,1,Single,Altri paesi,18
8,80 anni e più,Maschi,2,Coppia sposata senza figli,Italia,4112
8,80 anni e più,Maschi,3,Coppia sposata senza figli,Italia,31
8,80 anni e più,Maschi,4 e più,Coppia sposata senza figli,Italia,6
8,80 anni e più,Maschi,2,Coppia sposata senza figli,Cina,5
8,80 anni e più,Maschi,2,Coppia sposata senza figli,Filippine,1
8,80 anni e più,Maschi,2,Coppia sposata senza figli,Altri paesi,13
8,80 anni e più,Maschi,2,Coppia convivente senza figli,Italia,19
8,80 anni e più,Maschi,2,Coppia convivente senza figli,Ecuador,1
8,80 anni e più,Maschi,2,Coppia convivente senza figli,Altri paesi,1
8,80 anni e più,Maschi,4 e più,Coppia sposata con almeno un figlio minorenne,Italia,2
8,80 anni e più,Maschi,3,Coppia sposata con figli tutti maggiorenni,Italia,521
8,80 anni e più,Maschi,4 e più,Coppia sposata con figli tutti maggiorenni,Italia,75
8,80 anni e più,Maschi,3,Coppia convivente con figli tutti maggiorenni,Italia,1
8,80 anni e più,Maschi,2,Monogenitore con almeno un figlio minorenne,Italia,1
8,80 anni e più,Maschi,4 e più,Monogenitore con almeno un figlio minorenne,Italia,4
8,80 anni e più,Maschi,2,Monogenitore con figli tutti maggiorenni,Italia,249
8,80 anni e più,Maschi,3,Monogenitore con figli tutti maggiorenni,Italia,41
8,80 anni e più,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Italia,18
8,80 anni e più,Maschi,2,Monogenitore con figli tutti maggiorenni,Altri paesi,5
8,80 anni e più,Maschi,4 e più,Monogenitore con figli tutti maggiorenni,Altri paesi,1
8,80 anni e più,Maschi,2,Altre tipologie,Italia,40
8,80 anni e più,Maschi,3,Altre tipologie,Italia,7
8,80 anni e più,Maschi,4 e più,Altre tipologie,Italia,4
8,80 anni e più,Femmine,1,Single,Italia,8132
8,80 anni e più,Femmine,1,Single,Sri Lanka,1
8,80 anni e più,Femmine,1,Single,Cina,3
8,80 anni e più,Femmine,1,Single,Filippine,7
8,80 anni e più,Femmine,1,Single,Egitto,1
8,80 anni e più,Femmine,1,Single,Ecuador,1
8,80 anni e più,Femmine,1,Single,Perù,4
8,80 anni e più,Femmine,1,Single,Altri paesi,30
8,80 anni e più,Femmine,2,Coppia sposata senza figli,Italia,107
8,80 anni e più,Femmine,2,Coppia convivente senza figli,Italia,10
8,80 anni e più,Femmine,3,Coppia convivente senza figli,Italia,1
8,80 anni e più,Femmine,3,Coppia sposata con figli tutti maggiorenni,Italia,10
8,80 anni e più,Femmine,4 e più,Coppia sposata con figli tutti maggiorenni,Italia,4
8,80 anni e più,Femmine,3,Coppia convivente con figli tutti maggiorenni,Italia,1
8,80 anni e più,Femmine,4 e più,Monogenitore con almeno un figlio minorenne,Italia,2
8,80 anni e più,Femmine,2,Monogenitore con figli tutti maggiorenni,Italia,1280
8,80 anni e più,Femmine,3,Monogenitore con figli tutti maggiorenni,Italia,190
8,80 anni e più,Femmine,4 e più,Monogenitore con figli tutti maggiorenni,Italia,76
8,80 anni e più,Femmine,3,Monogenitore con figli tutti maggiorenni,Ecuador,1
8,80 anni e più,Femmine,2,Monogenitore con figli tutti maggiorenni,Perù,2
8,80 anni e più,Femmine,2,Monogenitore con figli tutti maggiorenni,Altri paesi,5
8,80 anni e più,Femmine,2,Altre tipologie,Italia,196
8,80 anni e più,Femmine,3,Altre tipologie,Italia,22
8,80 anni e più,Femmine,4 e più,Altre tipologie,Italia,5
8,80 anni e più,Femmine,2,Altre tipologie,Altri paesi,2
8,80 anni e più,Femmine,3,Altre tipologie,Altri paesi,1
9,Da 18 a 34 anni,Maschi,1,Single,Italia,2276
9,Da 18 a 34 anni,Maschi,1,Single,Sri Lanka,48
9,Da 18 a 34 anni,Maschi,1,Single,Cina,321
9,Da 18 a 34 anni,Maschi,1,Single,Filippine,34
9,Da 18 a 34 anni,Maschi,1,Single,Egitto,486
9,Da 18 a 34 anni,Maschi,1,Single,Ecuador,19
9,Da 18 a 34 anni,Maschi,1,Single,Perù,23
9,Da 18 a 34 anni,Maschi,1,Single,Altri paesi,805
9,Da 18 a 34 anni,Maschi,2,Coppia sposata senza figli,Italia,301
9,Da 18 a 34 anni,Maschi,3,Coppia sposata senza figli,Italia,8
9,Da 18 a 34 anni,Maschi,2,Coppia sposata senza figli,Sri Lanka,9
9,Da 18 a 34 anni,Maschi,3,Coppia sposata senza figli,Sri Lanka,3
9,Da 18 a 34 anni,Maschi,2,Coppia sposata senza figli,Cina,13
9,Da 18 a 34 anni,Maschi,2,Coppia sposata senza figli,Filippine,4
9,Da 18 a 34 anni,Maschi,4 e più,Coppia sposata senza figli,Filippine,1
9,Da 18 a 34 anni,Maschi,2,Coppia sposata senza figli,Egitto,10
9,Da 18 a 34 anni,Maschi,2,Coppia sposata senza figli,Perù,1
9,Da 18 a 34 anni,Maschi,2,Coppia sposata senza figli,Altri paesi,45
9,Da 18 a 34 anni,Maschi,3,Coppia sposata senza figli,Altri paesi,2
9,Da 18 a 34 anni,Maschi,2,Coppia convivente senza figli,Italia,336
9,Da 18 a 34 anni,Maschi,3,Coppia convivente senza figli,Italia,4
9,Da 18 a 34 anni,Maschi,2,Coppia convivente senza figli,Sri Lanka,3
9,Da 18 a 34 anni,Maschi,2,Coppia convivente senza figli,Cina,35
9,Da 18 a 34 anni,Maschi,3,Coppia convivente senza figli,Cina,1
9,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente senza figli,Cina,5
9,Da 18 a 34 anni,Maschi,2,Coppia convivente senza figli,Filippine,6
9,Da 18 a 34 anni,Maschi,2,Coppia convivente senza figli,Egitto,13
9,Da 18 a 34 anni,Maschi,4 e più,Coppia convivente senza figli,Egitto,1
9,Da 18 a 34 anni,Maschi,2,Coppia convivente senza figli,Ecuador,2
